A-2,A-3,E-13,F-1,G-1,G-4,P-2,T-1,T-2,T-3
-0.440741391,0.407072835,0.860335539,0.1973649,0.495640285,1,-0.930481526,0.77987129,0.766910755,0.968051053
-0.440741391,0.407072835,0.819325226,0.191984683,0.505670214,0.98,-0.930481526,0.803888856,0.718374505,0.968051053
0.126897138,0.407072835,0.780950619,0.029650379,0.517453736,0.98,-0.983957998,0.783301216,0.424942063,0.968051053
0.126897138,0.407072835,-0.628116664,-0.227125962,0.531799755,0.98,-0.925134192,0.773011388,0.232798009,0.968051053
0.126897138,0.407072835,-0.779447912,-0.229979285,0.511723515,0.98,-0.925134192,0.793593739,0.075664268,0.971113278
0.126897138,0.402416473,-0.808972022,-0.244507523,0.539884248,0.98,-0.925134192,0.769582361,-0.084234457,0.971113278
0.126897138,0.604823276,-0.823974802,0.439082184,0.554686537,0.98,-0.919786858,0.776441614,-0.216417164,0.974176524
0.126897138,0.402416473,-0.839139787,-0.245961597,0.560549247,0.98,-0.91443848,0.762724205,-0.304287195,0.974176524
0.41501008,0.402416473,-0.839139787,-0.325314698,0.567458538,0.98,-0.967914952,0.759296026,-0.425621131,0.974176524
0.41501008,0.402416473,-0.854468279,-0.325156989,0.574659956,0.98,-0.909091146,0.752440116,-0.506296012,0.974176524
0.41501008,0.402416473,-0.854468279,-0.28280223,0.581422044,0.98,-0.925134192,0.749012386,-0.586799309,0.977240043
0.41501008,0.402416473,-0.839139787,-0.33477848,0.473336222,0.98,-0.95721924,0.742158223,-0.660443229,0.977240043
0.41501008,0.402416473,-0.823974802,-0.3259605,0.591143364,0.98,-0.898396479,0.749012386,-0.727267298,0.977240043
0.703158358,0.402416473,-0.839139787,-0.334503436,0.606562987,0.98,-0.919786858,0.731878974,-0.770638961,0.980304514
0.703158358,0.402416473,-0.823974802,-0.323605881,0.629583093,0.98,-0.855615719,0.455341024,-0.833937756,0.980304514
0.703158358,0.402416473,-0.808972022,-0.153095213,0.656435402,0.98,-0.860963053,0.288990239,-0.84392255,0.983370006
0.703158358,0.402416473,-0.794130154,0.230936089,0.678275754,0.98,-0.860963053,0.109856132,-0.907096809,0.983370006
0.703158358,0.402416473,-0.779447912,-0.327917522,0.696131177,0.98,-0.871657721,-0.051664779,-0.923703871,0.986435839
0.703158358,0.402416473,-0.794130154,-0.337060324,0.56056479,0.98,-0.882353433,-0.18574801,-0.953577582,0.986435839
0.423597437,0.402416473,-0.794130154,-0.329316312,0.718498709,1,-0.91443848,-0.306019829,-0.98011189,0.986435839
0.423597437,0.402416473,-0.794130154,-0.337573365,0.733683993,0.98,-0.909091146,-0.399300362,-0.890482477,0.986435839
0.423597437,0.402416473,-0.808972022,-0.330935607,0.743508108,0.98,-0.925134192,-0.489031253,-0.620291835,0.986435839
0.423597437,0.402416473,-0.808972022,-0.335304137,0.752279801,1,-0.909091146,-0.565299637,-0.344774741,0.986435839
0.711781051,0.402416473,-0.808972022,-0.330820164,0.765718801,1,-0.909091146,-0.638105757,-0.111386043,0.986435839
0.711781051,0.604823276,-0.794130154,-0.332648495,0.78324103,1,-0.909091146,-0.704169945,0.072255382,0.986435839
0.711781051,0.204666032,-0.779447912,-0.337600146,0.802114367,1,-0.903743812,-0.730562256,0.174653869,0.986435839
0.711781051,0.204666032,-0.764924015,0.220752581,0.628443032,1,-0.909091146,-0.809627007,0.284173613,0.986435839
0.432161247,0.204666032,-0.736346162,-0.331778574,0.817767871,1,-0.91443848,-0.849095833,0.383689684,0.989502489
0.432161247,0.204666032,-0.736346162,-0.329047175,0.841085185,1,-0.930481526,-0.888522241,0.462795143,0.989502489
0.432161247,0.204666032,-0.708386474,-0.334113752,0.863839203,1,-0.973262286,-0.921345095,0.552407064,0.989502489
0.432161247,0.006819748,-0.722289676,-0.322644718,0.872393828,1,-0.930481526,-0.934465973,0.593834612,0.992570091
0.152522441,0.006819748,-0.681034928,-0.317239382,0.878508552,1,-0.919786858,-0.937745544,0.635305018,0.992570091
0.152522441,0.20922655,-0.708386474,-0.31701125,0.875412636,1,-0.919786858,-0.977076539,0.652596852,0.992570091
0.152522441,0.006819748,-0.708386474,-0.331775822,0.867749031,1,-0.925134192,-0.714069388,0.694127986,0.992570091
0.152522441,-0.1911221,-0.736346162,-0.33249612,0.684221713,1,-0.919786858,-0.412607474,0.687203337,0.992570091
-0.127162092,-0.1911221,-0.794130154,-0.326458286,0.857402521,1,-0.919786858,-0.182401345,0.725304505,0.992570091
0.161056857,-0.1911221,-0.794130154,-0.002725779,0.84841668,1,-0.91443848,0.039107097,0.732236171,0.992570091
-0.127162092,-0.1911221,-0.779447912,-0.337289948,0.836704217,1,-0.95721924,0.190870967,0.721839505,0.992570091
-0.406852055,-0.38915713,-0.808972022,-0.335020549,0.826619143,1,-0.91443848,0.258512899,0.728770212,0.992570091
-0.118633106,-0.186750327,-0.839139787,-0.333001476,0.821307047,1,-0.919786858,0.377170595,0.732236171,0.992570091
-0.406852055,-0.38915713,-0.694635306,-0.138034379,0.82345592,1,-0.919786858,0.441734748,0.746102279,0.995638103
-0.406852055,-0.38915713,0.650787346,-0.334700887,0.831113457,1,-0.919786858,0.554126291,0.753037478,0.995638103
-0.118633106,-0.587289239,0.668426536,-0.342004405,0.833477813,1,-0.919786858,0.581421282,0.759973082,0.995638103
-0.406852055,-0.384882437,0.695033603,0.37659984,0.671475598,1,-0.925134192,0.618982197,0.777318981,0.995638103
-0.406852055,-0.587289239,0.715020708,-0.333871282,0.835479957,1,-0.930481526,0.649740449,0.780788675,0.995638103
-0.406852055,-0.384882437,0.730537262,-0.336591614,0.833806163,1,-0.919786858,0.670259174,0.770379541,0.995638103
-0.406852055,-0.583071499,0.776617751,-0.308235077,0.831693916,1,-0.95721924,0.683944346,0.780788675,0.995638103
-0.406852055,-0.178039,0.717239812,0.567938433,0.831899635,1,-0.919786858,0.701057148,0.773849538,0.995638103
-0.118633106,-0.583071499,0.717239812,0.159176575,0.825387257,1,-0.91443848,0.711328462,0.787729932,0.998707203
-0.406852055,-0.583071499,0.668426536,-0.257922338,0.828650671,1,-0.919786858,0.718177285,0.784259581,0.995638103
-0.406852055,-0.583071499,0.618114743,-0.26530385,0.825222489,1,-0.967914952,0.735305208,0.787729932,0.995638103
-0.406852055,-0.583071499,-0.589951243,-0.259086916,0.825444146,1,-0.91443848,0.738731391,0.7946723,0.995638103
-0.406852055,-0.583071499,-0.722289676,-0.265796876,0.827009382,1,-0.91443848,0.749012386,0.7946723,0.995638103
-0.406852055,-0.583071499,-0.694635306,0.363390734,0.744901955,1,-0.919786858,0.745585354,0.822452119,0.995638103
-0.406852055,-0.583071499,-0.722289676,-0.248278595,0.831543249,1,-0.919786858,0.78673234,0.808559862,0.995638103
-0.406852055,-0.583071499,-0.736346162,-0.332819853,0.834820487,1,-0.919786858,0.776441614,0.815505814,0.995638103
-0.406852055,-0.583071499,-0.750557187,-0.324849371,0.829719978,1,-0.919786858,0.78673234,0.822452119,0.995638103
-0.406852055,-0.583071499,-0.764924015,-0.292609588,0.825078066,1,-0.925134192,0.769582361,0.822452119,0.995638103
-0.695035668,-0.785478301,-0.808972022,-0.324743505,0.817327653,1,-0.925134192,0.773011388,0.829400494,0.995638103
-0.695035668,-0.583071499,-0.839139787,-0.180814206,0.701055566,1,-0.93582886,0.776441614,0.850251879,0.992570091
-0.695035668,-0.583071499,-0.854468279,-0.334073379,0.812061689,1,-0.97860962,0.790162915,0.83635003,0.992570091
-0.415345706,-0.583071499,-0.854468279,-0.288042172,0.80575277,1,-0.925134192,0.78673234,0.853727783,0.992570091
-0.415345706,-0.583071499,-0.869961581,-0.333436637,0.792074632,1,-0.97860962,0.78673234,0.853727783,0.989502489
-0.703493984,-0.583071499,-0.869961581,0.229174913,0.784449175,1,-0.919786858,0.790162915,0.829400494,0.989502489
-0.703493984,-0.583071499,-0.869961581,-0.338580865,0.78477522,1,-0.919786858,0.797025711,0.832874631,0.986435839
-0.703493984,-0.583071499,-0.854468279,-0.329657421,0.779846947,1,-0.925134192,0.821053656,0.850251879,0.986435839
-0.703493984,-0.583071499,-0.854468279,-0.329163478,0.778969857,1,-0.930481526,0.83135586,0.839824824,0.983370006
-0.703493984,-0.583071499,-0.869961581,-0.336576359,0.627556835,1,-0.930481526,0.821053656,0.846776126,0.980304514
-0.703493984,-0.384882437,-0.869961581,-0.332170093,0.767987782,1,-0.930481526,0.817620437,0.850251879,0.977240043
-0.711922393,-0.384882437,-0.869961581,-0.328176909,0.758829644,1,-0.930481526,0.848532337,0.832874631,0.977240043
-0.711922393,-0.384882437,-0.885621007,-0.329345215,0.753217927,1,-0.93582886,0.851968251,0.83635003,0.974176524
-0.711922393,-0.384882437,-0.885621007,-0.322085283,0.740153183,1,-0.93582886,0.851968251,0.83635003,0.971113278
-0.711922393,-0.384882437,-0.885621007,-0.3121954,0.725449765,1,-0.93582886,0.858841627,0.829400494,0.971113278
-0.711922393,-0.384882437,-0.885621007,-0.321241513,0.704448281,1,-0.941177238,0.838225742,0.843299869,0.968051053
-0.711922393,-0.186750327,-0.901447875,0.234572564,0.557639654,1,-0.941177238,0.845095924,0.822452119,0.968051053
-1,-0.186750327,-0.885621007,-0.320920303,0.68292641,1,-0.93582886,0.841660708,0.818978841,0.968051053
-0.720361195,-0.38915713,-0.901447875,-0.318391917,0.665975926,1,-0.93582886,0.855404315,0.832874631,0.964989441
-0.432283588,-0.186750327,-0.885621007,-0.322292942,0.647579059,1,-0.930481526,0.848532337,0.815505814,0.964989441
-0.720361195,-0.186750327,-0.901447875,-0.324094491,0.623210545,1,-0.93582886,0.83135586,0.829400494,0.961928373
-0.720361195,-0.186750327,-0.901447875,-0.3139037,0.624423183,1,-0.941177238,0.817620437,0.812032233,0.961928373
-0.720361195,0.011284702,-0.901447875,-0.316881642,0.618338109,1,-0.93582886,0.827921742,0.801615021,0.961928373
-0.720361195,0.011284702,-0.901447875,-0.330596447,0.606577865,1,-0.93582886,0.814186668,0.791200536,0.961928373
-0.440741391,0.20922655,-0.901447875,-0.326263416,0.59701987,1,-0.989305332,0.838225742,0.791200536,0.958868326
-0.440741391,0.011284702,-0.901447875,-0.335429616,0.388687778,1,-0.93582886,0.821053656,0.787729932,0.961928373
-0.440741391,0.20922655,-0.901447875,0.243683997,0.580559679,0.98,-0.93582886,0.845095924,0.801615021,0.961928373
-0.440741391,0.006819748,-0.901447875,-0.3311806,0.566638815,0.98,-0.989305332,0.851968251,0.770379541,0.958868326
-0.440741391,0.006819748,-0.917443509,-0.325716826,0.550864794,0.98,-0.930481526,0.827921742,0.770379541,0.958868326
-0.440741391,0.006819748,-0.917443509,-0.327826337,0.540315512,0.98,-0.989305332,0.824487125,0.763442171,0.958868326
-0.440741391,0.204666032,-0.917443509,-0.129198449,0.524521983,0.98,-0.941177238,0.83135586,0.777318981,0.958868326
-0.440741391,0.204666032,0.763551407,-0.319422472,0.346960068,0.98,-0.989305332,0.817620437,0.766910755,0.958868326
-0.440741391,0.204666032,0.813015766,-0.321418777,0.514896695,0.98,-0.930481526,0.834790177,0.763442171,0.961928373
-0.440741391,0.204666032,0.848236646,-0.321383565,0.500703441,0.98,-0.930481526,0.83135586,0.763442171,0.961928373
-0.440741391,0.204666032,0.850265848,-0.325305809,0.484895667,0.98,-0.983957998,0.827921742,0.756505154,0.961928373
-0.440741391,0.204666032,0.939507129,0.467778282,0.477493006,0.98,-0.930481526,0.810754098,0.763442171,0.961928373
-0.440741391,0.402416473,0.970482443,-0.324514742,0.453431581,0.98,-0.925134192,0.800457184,0.756505154,0.961928373
0.126897138,0.402416473,0.958629979,0.537393875,0.476785401,0.98,-0.925134192,0.814186668,0.770379541,0.964989441
0.126897138,0.402416473,0.935961129,0.15207567,0.478239061,0.98,-0.97860962,0.793593739,0.749569752,0.964989441
0.126897138,0.402416473,0.887823236,0.287353932,0.478836064,0.98,-0.919786858,0.803888856,0.746102279,0.964989441
0.41501008,0.402416473,0.844163313,-0.126786538,0.478709778,0.98,-0.91443848,0.783301216,0.742635512,0.968051053
0.126897138,0.402416473,0.804546109,-0.132243775,0.437470225,0.98,-0.925134192,0.773011388,0.583473687,0.968051053
0.41501008,0.600035256,0.774446892,-0.306730995,0.479406541,0.98,-0.919786858,0.769582361,0.321891531,0.968051053
0.41501008,0.600035256,-0.6152518,-0.308173198,0.503559771,0.98,-0.973262286,0.793593739,0.157568602,0.968051053
0.41501008,0.600035256,-0.779447912,-0.305587464,0.485689551,0.98,-0.91443848,0.776441614,-0.006068514,0.971113278
0.41501008,0.39770255,-0.808972022,0.222986654,0.484039058,0.98,-0.962567618,0.793593739,-0.152077304,0.971113278
0.703158358,0.39770255,-0.839139787,-0.210900033,0.499892734,0.98,-0.909091146,0.776441614,-0.273893734,0.971113278
0.703158358,0.39770255,-0.854468279,-0.325865416,0.529267797,0.98,-0.898396479,0.766153533,-0.378481684,0.974176524
0.703158358,0.39770255,-0.854468279,-0.327268565,0.537812317,1,-0.898396479,0.759296026,-0.46598,0.974176524
0.423597437,0.39770255,-0.869961581,-0.333383246,0.553963442,0.98,-0.903743812,0.773011388,-0.556630689,0.974176524
0.423597437,0.802442058,-0.854468279,-0.328972449,0.437340681,0.98,-0.95721924,0.766153533,-0.620291835,0.977240043
0.423597437,0.39770255,-0.854468279,-0.335966112,0.572888538,0.98,-0.903743812,0.745585354,-0.697211251,0.977240043
0.423597437,0.39770255,-0.854468279,-0.330040051,0.589209009,1,-0.903743812,0.749012386,-0.7539638,0.977240043
0.423597437,0.200083767,-0.869961581,-0.3370617,0.604293978,1,-0.903743812,0.752440116,-0.807298853,0.977240043
0.423597437,0.200083767,-0.869961581,-0.33697952,0.616461356,1,-0.91443848,0.653159596,-0.823950338,0.980304514
0.711781051,0.200083767,-0.869961581,0.223309412,0.630745381,1,-0.919786858,0.343231229,-0.893805929,0.980304514
0.711781051,0.200083767,-0.854468279,-0.330553723,0.647251222,1,-0.91443848,0.163847643,-0.907096809,0.983370006
0.711781051,-0.002174003,-0.869961581,-0.334197481,0.669246438,1,-0.919786858,0.008825829,-0.953577582,0.983370006
0.432161247,0.200083767,-0.869961581,-0.32974482,0.558993066,1,-0.91443848,-0.112060379,-0.973480029,0.986435839
0.432161247,0.002333327,-0.869961581,-0.338482799,0.690880185,1,-0.919786858,-0.252612478,-0.990057308,0.986435839
0.432161247,0.002333327,-0.885621007,-0.334397972,0.717715946,1,-0.941177238,-0.362681898,-0.760634582,0.986435839
0.432161247,0.002333327,-0.885621007,-0.326459892,0.737653614,1,-0.919786858,-0.452500219,-0.452532277,0.986435839
0.152522441,0.002333327,-0.885621007,-0.333080847,0.759502636,1,-0.95721924,-0.532158556,-0.219800839,0.986435839
0.152522441,0.204666032,-0.885621007,-0.329318089,0.774291046,1,-0.919786858,-0.608338563,-0.057064382,0.986435839
-0.127162092,-0.195512958,-0.869961581,-0.322234618,0.614249624,1,-0.97860962,-0.671152423,0.167818709,0.986435839
-0.127162092,-0.195512958,-0.885621007,0.215759696,0.783426265,1,-0.919786858,-0.737157526,0.243067779,0.986435839
-0.127162092,-0.195512958,-0.869961581,-0.333446387,0.793931241,1,-0.925134192,-0.783291136,0.335616242,0.986435839
0.161056857,-0.195512958,-0.869961581,-0.328942972,0.811611267,1,-0.919786858,-0.832655562,0.43182234,0.989502489
-0.406852055,-0.393454806,-0.854468279,-0.329382435,0.822975897,1,-0.919786858,-0.875384696,0.528260699,0.989502489
-0.406852055,-0.393454806,-0.854468279,-0.312620812,0.836803218,1,-0.91443848,-0.885238179,0.573115487,0.989502489
-0.406852055,-0.393454806,-0.854468279,-0.33063728,0.841616146,1,-0.919786858,-0.934465973,0.621476619,0.989502489
-0.406852055,-0.393454806,-0.854468279,-0.326134152,0.841700396,1,-0.91443848,-0.944303587,0.645679321,0.992570091
-0.406852055,-0.591489835,-0.885621007,-0.328389099,0.634659064,1,-0.962567618,-0.963970832,0.662975597,0.992570091
-0.406852055,-0.591489835,-0.885621007,-0.328948191,0.835763501,1,-0.91443848,-0.819498256,0.683741215,0.992570091
-0.406852055,-0.38915713,-0.901447875,-0.331352703,0.821734436,1,-0.919786858,-0.522210558,0.718374505,0.992570091
-0.118633106,-0.591489835,-0.901447875,0.223216278,0.807734306,1,-0.925134192,-0.275987654,0.732236171,0.992570091
-0.406852055,-0.38915713,-0.901447875,-0.331856683,0.807291122,1,-0.925134192,-0.055022921,0.721839505,0.992570091
-0.406852055,-0.587289239,-0.901447875,-0.334281784,0.818999819,1,-0.919786858,0.130093989,0.749569752,0.992570091
-0.118633106,-0.587289239,-0.917443509,-0.331741871,0.83002631,1,-0.919786858,0.211151222,0.735702079,0.992570091
-0.406852055,-0.587289239,-0.917443509,-0.336279809,0.839493786,1,-0.919786858,0.309321731,0.742635512,0.992570091
-0.406852055,-0.587289239,-0.917443509,-0.151413408,0.663370468,1,-0.925134192,0.400944588,0.746102279,0.995638103
-0.406852055,-0.587289239,-0.901447875,-0.336099161,0.839087409,1,-0.919786858,0.509813262,0.749569752,0.995638103
-0.406852055,-0.789621945,-0.901447875,-0.336266275,0.840808283,1,-0.925134192,0.564359629,0.780788675,0.995638103
-0.406852055,-0.587289239,-0.854468279,-0.333132747,0.835036294,1,-0.919786858,0.6223987,0.756505154,0.995638103
-0.406852055,-0.587289239,-0.839139787,-0.336890974,0.827647558,1,-0.919786858,0.636067004,0.784259581,0.995638103
-0.406852055,-0.587289239,-0.839139787,-0.332727063,0.821166861,1,-0.91443848,0.663418534,0.784259581,0.998707203
-0.695035668,-0.785478301,-0.823974802,0.118187802,0.815444883,1,-0.919786858,0.690788528,0.766910755,0.998707203
-0.695035668,-0.785478301,-0.823974802,-0.332450241,0.817644346,1,-0.919786858,0.697633809,0.770379541,0.998707203
-0.695035668,-0.587289239,0.699475841,-0.341513214,0.818603745,1,-0.91443848,0.711328462,0.777318981,0.998707203
-0.695035668,-0.785478301,0.732749814,-0.335227118,0.820558041,1,-0.919786858,0.735305208,0.784259581,0.998707203
-0.415345706,-0.785478301,0.752594487,-0.33642622,0.81856215,1,-0.919786858,0.745585354,0.787729932,0.998707203
-0.703493984,-0.785478301,0.741586274,-0.059001398,0.792525364,1,-0.95721924,0.735305208,0.7946723,0.998707203
-0.703493984,-0.785478301,0.793873097,-0.33490264,0.8183461,1,-0.946524572,0.742158223,0.79814356,0.998707203
-0.703493984,-0.785478301,0.808788879,-0.33304162,0.816951109,1,-0.925134192,0.773011388,0.815505814,0.998707203
-0.703493984,-0.987811007,0.802418927,-0.334335806,0.810412274,1,-0.925134192,0.762724205,0.812032233,0.995638103
-0.703493984,-0.785478301,0.815123097,-0.336064293,0.803072301,1,-0.930481526,0.766153533,0.815505814,0.995638103
-0.703493984,-0.785478301,0.750396617,0.231393616,0.808025233,1,-0.925134192,0.773011388,0.818978841,0.998707203
-0.42380945,-0.785478301,0.706139407,-0.329932408,0.676496609,1,-0.919786858,0.762724205,0.832874631,0.995638103
-0.991606927,-0.587289239,0.681715674,-0.335717449,0.793742495,1,-0.93582886,0.766153533,0.829400494,0.995638103
-0.711922393,-0.587289239,-0.869961581,-0.324245662,0.784733857,1,-0.983957998,0.773011388,0.850251879,0.995638103
-0.711922393,-0.384882437,-0.869961581,-0.331112413,0.779757491,1,-0.925134192,0.77987129,0.832874631,0.995638103
-0.711922393,-0.587289239,-0.869961581,-0.328314087,0.770932979,1,-0.925134192,0.800457184,0.83635003,0.992570091
-0.711922393,-0.587289239,-0.869961581,-0.337293905,0.767631062,1,-0.930481526,0.803888856,0.83635003,0.992570091
-0.432283588,-0.587289239,-0.869961581,-0.33283723,0.758319055,1,-0.983957998,0.803888856,0.832874631,0.992570091
-0.720361195,-0.587289239,-0.869961581,-0.328744775,0.749417653,1,-0.925134192,0.821053656,0.846776126,0.989502489
-0.720361195,-0.587289239,-0.854468279,-0.336651715,0.743605906,1,-0.930481526,0.797025711,0.846776126,0.989502489
-0.432283588,-0.587289239,-0.854468279,-0.015161367,0.649479377,1,-0.930481526,0.807321726,0.839824824,0.986435839
-0.720361195,-0.789621945,-0.869961581,-0.330123207,0.741169549,1,-0.93582886,0.810754098,0.832874631,0.983370006
